id_,sail_ship_id,deaparture_harbour,arrival_harbour,sail_freight_id,container_loaded,payment_currency
40899,77372,18565,18681,1368,138,CNY
29684,78194,18576,18583,1458,242,UAH
41994,78719,18671,18560,1777,105,DKK
34825,77604,18652,18681,1708,85,PHP
41664,79693,18585,18650,1909,247,ISK
36561,79703,18549,18680,1756,196,HNL
44157,78690,18542,18510,1427,181,CHF
36069,79697,18530,18548,1617,182,BWP
30526,77336,18556,18572,1708,215,TRY
41088,77187,18560,18565,1592,104,VEF
33860,79693,18620,18665,1917,123,CLP
43466,77626,18554,18593,1694,100,MZN
25340,79522,18628,18640,1592,95,TVD
32505,77482,18675,18500,1800,117,SBD
28513,78048,18559,18698,1458,172,JPY
25746,79976,18501,18643,1955,218,AED
40428,78095,18628,18501,1938,50,MRO
36263,79735,18683,18672,1895,174,AMD
41507,78548,18614,18509,1456,69,TMT
26843,78377,18510,18549,1617,89,LRD
32930,77435,18684,18641,1596,177,DKK
38475,79446,18602,18513,1811,73,RWF
40808,77267,18614,18664,1909,188,BND
33851,78013,18501,18680,1530,128,XDR
30358,79377,18687,18559,1955,60,BGN
44977,77691,18661,18548,1372,62,XOF
37530,77031,18510,18621,1845,128,GNF
31388,77495,18516,18594,1627,175,TTD
37710,77143,18552,18687,1368,178,KGS
27273,79723,18595,18593,1910,239,SOS
39673,78173,18684,18664,1991,111,TVD
28383,78408,18516,18629,1627,136,BGN
33713,79565,18543,18548,1596,69,PYG
28748,79258,18683,18585,1843,112,DZD
26226,78166,18593,18554,1910,160,COP
29502,79425,18555,18658,1811,37,ZMW
38841,77619,18594,18574,1328,216,LRD
38941,78267,18516,18559,1645,246,MOP
28417,79258,18625,18559,1456,67,IRR
35153,78387,18657,18656,1386,221,CHF
34059,79763,18629,18513,1756,124,MRO
36073,77238,18583,18631,1592,166,LBP
31757,79222,18608,18638,1328,113,BTN
27938,77522,18667,18664,1816,131,MOP
37255,77986,18503,18675,1592,182,BZD
36382,78173,18658,18511,1955,58,AFN
33940,77382,18539,18623,1274,130,CNY
38226,79201,18569,18530,1901,106,PAB
42899,79522,18509,18613,1400,93,BZD
27031,78194,18628,18695,1592,220,RON
33641,79111,18632,18665,1777,195,CLP
36768,79661,18625,18632,1372,45,MNT
32628,78875,18513,18591,1419,155,BZD
40916,79522,18509,18501,1427,226,MWK
33359,78658,18628,18608,1995,110,QAR
29024,77976,18628,18676,1901,241,IMP
43777,79198,18541,18545,1991,68,SYP
37277,79901,18638,18680,1400,225,SGD
28550,78495,18604,18510,1191,145,UGX
25320,78154,18606,18594,1274,121,ZWD
38439,78658,18693,18653,1807,110,GTQ
39044,78408,18664,18539,1592,126,KRW
36099,79676,18612,18603,1380,204,MWK
42665,77107,18588,18641,1895,84,TMT
27028,77685,18542,18628,1816,217,IQD
37312,77619,18563,18519,2018,169,SCR
33780,78658,18605,18529,1718,233,CVE
42642,79917,18672,18576,1940,204,BTN
39591,79481,18684,18641,1800,114,DZD
31422,78386,18565,18624,1386,126,JEP
36605,78110,18509,18519,1895,122,BTN
27479,79917,18592,18564,1708,137,EGP
25134,78130,18676,18654,1955,210,JMD
31241,78948,18688,18602,1517,68,CVE
33419,78388,18545,18592,1400,212,MOP
31547,79522,18582,18603,1627,207,CUC
39256,77668,18645,18698,1328,249,TJS
26446,79763,18531,18668,1940,34,AZN
31483,78201,18563,18687,1744,165,NGN
33931,79345,18565,18625,1845,150,STD
41184,77594,18598,18645,1718,38,CNY
40987,78377,18639,18504,1909,82,HNL
34458,79870,18675,18510,1191,203,CRC
35052,79020,18548,18536,1592,37,NAD
32674,78115,18583,18602,1617,82,PEN
34070,77490,18543,18511,1458,108,SHP
33903,79989,18688,18658,1517,222,MWK
44615,78972,18591,18684,1380,168,CZK
34097,78213,18686,18519,1368,44,SZL
43838,78417,18530,18621,1427,167,AED
39315,79695,18562,18688,1810,34,ILS
36639,77112,18628,18700,1917,137,CUC
28793,78499,18657,18590,1592,212,RUB
33196,77728,18668,18594,1780,240,BSD
28412,78960,18598,18603,1427,160,TND
37175,77208,18509,18545,1756,242,GNF
27276,78394,18628,18590,2030,109,BTN
35444,79290,18684,18511,1744,191,CUC
26522,78113,18511,18606,1843,212,SPL
34878,78287,18632,18629,1909,190,IRR
27907,78685,18516,18541,1811,246,AZN
25677,78513,18658,18598,1800,31,DZD
39237,79401,18567,18581,1530,212,CUP
33467,78026,18562,18551,1991,138,AWG
29991,79922,18528,18560,1408,173,XOF
26177,78685,18608,18589,1596,223,GGP
41006,78071,18615,18665,1955,145,HRK
39038,78573,18669,18567,1702,100,GNF
42784,78113,18664,18503,1372,111,MVR
29211,77957,18547,18554,1372,115,TRY
36485,79841,18574,18530,1517,249,VUV
42656,78026,18539,18653,1917,172,LYD
31795,77728,18583,18567,2008,197,SCR
28195,77691,18511,18551,1530,198,IRR
44037,78003,18583,18615,1910,45,ALL
39023,77594,18554,18672,1744,115,SAR
38053,79058,18513,18541,1372,182,MMK
38964,78918,18694,18551,1816,224,AED
26311,78952,18510,18621,1400,145,PKR
30464,79676,18588,18599,1345,183,PYG
30331,78113,18590,18629,1645,88,GEL
36271,78972,18559,18665,1843,46,BWP
26595,77862,18576,18501,2018,44,XAF
34947,78190,18654,18615,1811,112,ETB
36217,78201,18501,18551,1368,212,CDF
32749,78209,18562,18582,2030,61,KYD
40703,78738,18671,18504,1843,84,GGP
43120,78495,18627,18683,1328,100,KHR
26757,78194,18589,18553,1800,52,RON
36600,78586,18623,18530,1756,181,TTD
37577,77454,18686,18541,1744,170,GEL
28767,77957,18657,18509,1780,127,FJD
33426,78546,18662,18560,1843,125,BZD
37925,77863,18645,18575,1372,173,UAH
41906,79695,18599,18553,1807,48,BRL
33973,79806,18620,18538,1645,158,SRD
36229,79177,18627,18565,1938,214,PLN
43836,77069,18604,18581,1386,170,CRC
37596,78630,18673,18543,1456,98,TOP
37638,77208,18684,18694,1328,104,TOP
41625,77594,18524,18651,1617,183,GMD
38638,77931,18650,18576,1845,42,RUB
41350,78308,18590,18658,1458,66,AUD
43425,78952,18620,18541,1756,55,MYR
38884,78013,18669,18548,1372,42,DZD
33308,77711,18669,18613,1995,46,BTN
27349,78377,18652,18599,1816,247,NZD
42350,79603,18641,18624,1811,169,MNT
40997,79859,18681,18624,1777,180,TOP
41599,78996,18584,18548,1756,239,MKD
41222,78585,18625,18681,1845,167,TVD
39420,78168,18595,18564,1883,85,BAM
33157,78996,18551,18656,2018,146,ZWD
31869,77004,18529,18516,1408,105,SHP
26292,78568,18524,18585,1780,241,CDF
39308,78473,18613,18561,1718,205,PLN
26948,79851,18691,18510,1708,118,XOF
36751,79716,18561,18556,1811,170,GBP
25294,77969,18500,18564,1530,65,XOF
28789,77604,18583,18528,1400,190,CUC
39073,77547,18654,18683,2030,108,COP
36910,77844,18629,18565,1400,101,VUV
25896,78297,18504,18651,1800,113,VEF
35045,79763,18503,18500,1718,184,BBD
36354,77291,18549,18645,1901,31,XCD
37420,79642,18602,18627,1777,125,MOP
41496,78978,18684,18694,2008,248,KHR
42136,79209,18603,18646,1694,97,SOS
27448,78154,18572,18643,1744,163,UAH
36586,77495,18628,18524,1800,68,ISK
41391,79183,18547,18598,1843,121,PEN
34468,78076,18504,18687,2008,55,TWD
26120,78495,18661,18683,1345,85,MVR
27073,78786,18581,18509,1458,153,MOP
38798,77629,18694,18524,1702,35,PYG
36392,77112,18599,18564,2030,63,CHF
37293,77325,18614,18651,1456,84,MDL
37317,79923,18522,18548,1328,58,HKD
34994,78742,18590,18510,1901,189,COP
33761,78742,18628,18621,1617,175,FKP
40775,79873,18608,18676,1456,112,PAB
39604,79854,18572,18594,1530,139,KPW
30220,77934,18624,18552,1816,156,RON
38341,79102,18613,18521,1702,238,GHS
32386,79446,18661,18676,1328,215,BMD
44400,79968,18638,18594,1708,148,TND
35780,78568,18528,18563,1800,124,CLP
28368,79783,18522,18621,1845,34,LBP
44019,78468,18640,18640,1408,49,CRC
39131,79923,18595,18621,1816,153,ALL
37217,78394,18641,18669,1991,217,FKP
36003,78284,18503,18687,1940,209,MWK
31111,79111,18576,18549,1400,98,GEL
39856,77960,18667,18654,1800,214,PGK
40809,79676,18654,18529,1419,190,CLP
26324,79138,18537,18538,1345,190,SPL
41252,79522,18672,18588,1718,207,ZWD
28586,78639,18540,18671,1909,228,GGP
35863,78379,18684,18627,1995,135,ZAR
36166,79846,18691,18590,2018,60,GEL
26469,79735,18510,18680,1955,67,GHS
30916,79409,18583,18686,1458,247,SAR
35334,78639,18608,18562,1811,37,CUC
38963,77828,18522,18594,1895,171,MAD
31536,77976,18684,18565,1991,123,BIF
31515,79676,18575,18565,1940,101,GBP
36819,79603,18684,18592,1368,212,UYU
31961,79377,18641,18503,1702,206,SGD
30958,77889,18684,18680,1456,206,KYD
41092,77402,18656,18542,1517,199,NGN
29345,77548,18576,18661,1345,242,THB
37622,77728,18551,18543,1517,208,INR
35193,77920,18579,18614,1617,234,KGS
28558,79257,18551,18582,1345,105,VND
27423,79858,18604,18640,1368,113,GNF
42406,77267,18656,18551,1617,223,SBD
27434,77166,18549,18585,1845,205,PLN
36716,79649,18540,18683,1372,150,ISK
40734,77976,18661,18572,1816,88,MYR
30474,78204,18623,18693,1938,72,SCR
31841,79417,18684,18656,2030,32,LYD
25800,77024,18575,18664,1995,122,KYD
28963,78516,18606,18564,1702,171,ZMW
28999,77107,18536,18547,1800,129,LAK
36256,77294,18510,18559,1517,215,PHP
37434,78154,18694,18684,1617,203,AMD
29449,79608,18559,18675,2018,81,MYR
32756,79608,18511,18627,1702,119,ARS
35365,77139,18658,18620,1191,112,BZD
31052,78630,18553,18556,1427,122,HNL
42703,79290,18545,18549,1744,77,BOB
40239,79486,18551,18612,1909,203,HUF
25434,78550,18693,18631,1592,179,CZK
40496,77567,18664,18584,1427,97,TRY
43349,79820,18583,18531,1328,234,XAF
35108,79186,18652,18676,1718,230,NAD
43944,77336,18680,18539,1708,237,GEL
26981,77548,18673,18593,1592,96,UAH
39944,79274,18668,18511,1843,204,MXN
35430,79377,18581,18537,1645,88,MOP
44684,77547,18504,18615,1400,248,NIO
31989,77957,18598,18519,1800,137,MMK
42521,78394,18576,18548,1372,37,JPY
33781,78568,18513,18513,1917,140,TVD
28061,77711,18582,18579,2008,101,KMF
26038,79926,18536,18503,1991,192,FJD
36410,78081,18675,18528,1368,233,TJS
41485,79356,18615,18537,2008,205,FKP
28385,77143,18680,18687,1627,219,BYR
38758,79703,18528,18698,1191,208,BDT
25453,77136,18530,18563,1909,162,SLL
41660,78538,18656,18595,1843,172,UGX
38787,78735,18591,18608,1702,204,MMK
35054,79861,18673,18569,1938,89,LAK
37396,78630,18623,18542,1408,138,YER
44995,79198,18631,18614,1807,38,AWG
42024,77629,18529,18691,1645,129,SHP
39946,77113,18593,18651,1995,220,CRC
42711,79511,18614,18694,1372,33,AMD
37144,78274,18627,18589,1627,164,LTL
37520,77336,18590,18625,1718,200,BOB
38864,77685,18562,18540,1811,189,MNT
32247,78774,18606,18576,2008,77,INR
26923,77668,18612,18625,1191,88,JEP
42071,78918,18584,18652,1427,245,ZMW
43228,77454,18598,18528,1807,232,STD
27706,79183,18588,18623,1274,75,PAB
26688,77319,18567,18681,1517,76,TMT
32390,77139,18567,18668,2018,119,ILS
38411,77402,18561,18528,1274,94,TOP
28676,78461,18646,18581,1909,85,KZT
28609,79319,18521,18658,1274,141,CDF
26960,78463,18625,18537,1777,73,KMF
38112,78948,18672,18572,1702,199,AUD
27951,78960,18651,18559,1372,242,MDL
28267,79142,18501,18536,1938,34,CZK
44433,79820,18569,18672,2030,94,PGK
27811,78071,18624,18624,1800,54,ERN
38077,78499,18680,18632,1777,96,IMP
40299,79803,18606,18608,1917,122,TVD
34623,77238,18555,18694,1883,143,UZS
27429,77542,18522,18564,1810,190,ZAR
43810,79965,18623,18603,1800,98,PHP
33623,77383,18615,18628,1328,55,LTL
38777,77931,18590,18605,1718,65,CUP
30487,77400,18603,18554,1368,172,GMD
44357,78166,18541,18531,1744,105,HKD
29223,77239,18547,18656,1274,119,SEK
37961,77139,18510,18605,1909,173,TJS
27605,79058,18540,18662,1345,158,AOA
36350,78861,18658,18670,1811,39,CZK
32237,79806,18643,18522,1780,74,GEL
34502,78548,18629,18555,1883,66,NZD
43136,77685,18671,18528,1702,183,DKK
41839,77879,18522,18510,1909,35,ARS
30172,77291,18688,18691,1901,250,FJD
32303,77324,18688,18576,1386,172,CHF
36011,79395,18598,18612,2018,207,PHP
32002,79891,18700,18504,1458,118,LYD
29654,77079,18581,18542,1938,127,NGN
29407,77884,18553,18545,1408,136,ANG
41757,78952,18572,18559,1400,108,KZT
31205,78684,18524,18562,1372,192,HUF
28129,79425,18589,18624,1811,68,BBD
29500,78097,18625,18645,1816,122,KMF
27470,78468,18671,18615,1380,170,IDR
29400,78787,18650,18614,1458,248,FKP
27127,77928,18623,18556,1328,243,MUR
38699,78379,18631,18594,1777,73,LBP
34124,77825,18561,18531,1627,194,STD
27515,79859,18528,18513,1274,247,TOP
27164,78538,18676,18625,1909,151,WST
42756,78696,18628,18624,1940,209,MVR
44228,78786,18680,18559,1419,44,ZMW
32926,77666,18694,18651,1328,35,ISK
29007,79608,18569,18608,1592,31,SVC
43454,78473,18543,18632,1917,212,BOB
41932,77769,18562,18602,2030,189,RON
31130,79891,18593,18588,1372,67,TRY
36441,79138,18627,18591,1328,237,MUR
25312,79486,18509,18594,1708,189,CRC
28740,79803,18693,18625,1780,104,ALL
27837,77931,18605,18519,1940,53,BMD
40135,79214,18554,18537,1800,60,AZN
41038,78113,18588,18553,1708,100,INR
44235,77920,18571,18667,2030,143,BIF
44943,79187,18652,18582,1718,119,GHS
31891,78218,18662,18700,1777,154,BWP
32925,77069,18559,18554,1883,53,FJD
29353,77969,18654,18548,1991,163,NAD
29880,79201,18599,18681,1895,81,PKR
43065,77402,18537,18529,1910,69,QAR
30903,79608,18530,18613,1458,80,SRD
44640,77325,18542,18521,1718,100,NAD
32154,79923,18606,18686,1777,104,DZD
30061,77976,18591,18661,1816,137,NIO
44146,77970,18662,18645,1901,210,AED
29280,77786,18604,18687,1708,203,TVD
32982,78543,18654,18542,1328,174,CRC
29291,77123,18594,18572,1756,200,MDL
28299,77619,18549,18672,2030,56,ISK
29686,78573,18621,18571,1909,182,KZT
34509,78943,18604,18667,1517,115,VEF
29000,77879,18664,18683,1845,118,TTD
34737,77711,18503,18641,1702,159,ERN
40294,79861,18545,18503,1328,31,PLN
35158,79901,18606,18676,1191,90,KZT
38632,77111,18672,18640,1386,107,PYG
33656,77435,18584,18564,1386,246,XOF
28560,77139,18612,18569,1917,111,MDL
26632,79027,18638,18521,1800,241,RON
26746,78473,18680,18545,1702,195,LTL
42799,79138,18501,18606,1917,148,MGA
29257,77352,18542,18604,1596,79,CAD
39362,77139,18562,18640,1694,118,UAH
34889,79716,18612,18528,1777,93,MXN
31038,77139,18593,18524,1517,174,MUR
25209,79712,18579,18579,1909,187,QAR
30577,77482,18536,18653,1345,157,NOK
30230,79327,18603,18670,1372,172,CHF
35577,78209,18561,18551,1708,105,ANG
33633,79522,18687,18602,1530,147,LBP
30060,79635,18645,18593,1702,166,KYD
29134,77324,18665,18614,1372,163,BIF
41563,77976,18627,18575,1456,65,BMD
44461,78115,18615,18691,1810,221,SDG
38265,77878,18545,18599,1718,182,IQD
36028,77094,18643,18606,1744,149,MXN
33089,78760,18603,18623,1345,111,DZD
37000,79102,18681,18589,1458,109,LYD
44493,78538,18621,18584,1845,79,SDG
28878,78918,18547,18656,1380,94,JOD
29161,79961,18503,18651,1517,86,SGD
43658,77979,18643,18612,1328,74,KES
34570,78546,18681,18606,1596,206,MKD
27010,77294,18564,18531,1456,175,PHP
29351,78659,18650,18638,1617,173,PAB
36523,79522,18539,18548,1917,159,GGP
35390,77879,18694,18687,1955,161,SRD
41788,77166,18589,18554,1517,94,LKR
31158,79183,18541,18553,1368,151,TJS
40434,77490,18530,18549,1408,232,SPL
42117,77336,18511,18612,1816,233,LYD
41751,78461,18593,18656,1380,201,BBD
32837,77863,18628,18524,1811,120,ANG
36117,77112,18553,18516,2018,170,MXN
34845,78227,18593,18556,1845,183,GTQ
42881,78209,18593,18510,1718,185,UZS
33342,78742,18513,18516,1810,105,BHD
38154,78227,18562,18621,1811,177,DJF
39477,79234,18556,18543,1617,110,GEL
26686,77079,18612,18519,1617,39,OMR
42795,78774,18664,18700,1530,51,DZD
37623,77291,18513,18524,1592,179,AZN
27569,77187,18548,18629,1883,30,BRL
25046,79603,18625,18574,1718,43,BHD
35757,79177,18585,18545,1800,212,KWD
40794,79922,18694,18541,1777,141,CDF
30430,78952,18631,18643,1811,68,VEF
44171,77691,18589,18589,1380,161,THB
42720,79540,18593,18582,2030,111,PYG
30648,78406,18627,18667,2030,221,DOP
33093,79142,18643,18598,1328,129,BIF
38200,77208,18504,18501,1718,94,RSD
41834,77703,18629,18582,2018,165,UZS
43140,77322,18693,18571,1617,193,BOB
38365,79446,18680,18510,2030,180,MGA
27549,79676,18553,18621,1694,140,LRD
26404,79982,18524,18694,1901,84,CNY
38721,77111,18646,18542,1345,90,SGD
41217,79454,18555,18602,1458,87,BND
28838,79481,18528,18521,1843,129,BRL
26333,78646,18524,18672,1938,137,SDG
28992,79642,18615,18629,1400,124,GTQ
25622,78168,18540,18581,1940,171,NIO
31400,77402,18631,18629,1909,119,LBP
34653,78468,18511,18657,1718,231,XOF
32517,78943,18662,18574,1744,87,IRR
32838,79093,18581,18555,1458,172,BTN
39092,77111,18565,18564,1400,37,ETB
32448,79494,18662,18615,1400,206,XCD
25336,77547,18509,18584,1274,109,COP
37380,79257,18540,18524,1940,223,VND
36553,78548,18686,18693,1810,106,KGS
27668,79177,18539,18513,1940,225,PHP
42683,79818,18524,18624,1368,240,SHP
27530,78097,18549,18673,1458,107,SVC
32416,78742,18624,18653,1938,87,SDG
27462,77960,18620,18530,1883,250,JMD
32176,79965,18593,18542,1427,141,KMF
33071,78173,18629,18567,1910,57,KWD
41666,79612,18614,18599,2030,100,BIF
30656,77402,18542,18555,1592,104,BBD
43149,78684,18681,18560,1938,90,MOP
42541,78113,18604,18536,1718,131,NOK
28010,79282,18581,18615,1708,178,ZMW
44626,78461,18604,18599,1756,212,GIP
42509,78568,18560,18629,1368,164,OMR
28783,79540,18500,18584,1811,155,MYR
43143,79522,18629,18513,1702,144,TWD
38713,77877,18582,18524,2018,182,TTD
43208,79922,18653,18691,1800,249,SZL
39431,79965,18555,18564,1780,73,ZMW
36436,77955,18603,18521,1780,130,CNY
41659,77054,18548,18675,1372,203,XAF
34184,78081,18563,18680,1372,53,ANG
29119,79873,18576,18667,1991,238,DKK
34191,78194,18615,18591,1328,67,KYD
41026,77004,18688,18658,1940,101,ARS
34274,78115,18547,18571,1368,85,ARS
26255,77210,18595,18631,1627,33,KWD
29096,79138,18555,18594,1780,79,BSD
25364,79377,18641,18673,1940,128,SRD
29256,77862,18599,18563,1419,77,SLL
36564,79665,18513,18552,1811,100,BZD
36005,78173,18582,18641,1718,143,OMR
40667,77352,18686,18564,1530,208,SLL
34068,78297,18698,18562,1456,126,AZN
38061,77454,18552,18631,1400,109,JPY
43414,78189,18509,18594,1386,158,IRR
44428,77548,18641,18653,1386,136,BWP
29838,78646,18513,18565,1901,51,BZD
30181,78658,18583,18519,1895,173,MUR
33987,78684,18612,18683,1694,225,NIS
35660,77629,18691,18511,1380,61,JMD
37856,77626,18553,18598,1517,203,DJF
40789,79612,18654,18574,1810,52,BAM
39739,78097,18524,18645,1909,194,BAM
43788,79138,18500,18521,1191,193,LAK
39714,77411,18555,18511,2030,173,IDR
39770,79102,18669,18627,1274,187,GEL
32753,79345,18565,18531,1810,124,TZS
35595,78386,18530,18686,1328,210,TTD
44380,79842,18652,18559,1883,34,GHS
42125,78269,18574,18658,1800,166,GHS
25610,78876,18653,18629,1592,108,MAD
43977,77210,18540,18581,1883,155,BMD
29670,79783,18575,18654,1901,45,BIF
27906,77201,18585,18500,1617,241,NIO
44333,79058,18522,18602,1843,121,BTN
27323,77884,18560,18675,1816,166,XPF
39290,79859,18584,18583,1274,68,SAR
41360,78684,18645,18590,1845,238,GBP
33800,79350,18519,18548,1645,69,KHR
42794,79842,18652,18671,1816,143,ETB
34803,77454,18675,18565,1419,53,BOB
28028,79608,18599,18503,1807,34,ETB
44059,79565,18641,18524,1843,101,PLN
34930,78468,18528,18683,1910,237,EUR
42123,78166,18602,18574,2018,92,ZMW
31433,77454,18700,18583,1386,172,KPW
40822,77324,18554,18606,1368,235,XOF
40072,78952,18673,18645,1816,141,XCD
37731,77187,18599,18620,1427,171,IQD
31946,77094,18555,18592,1419,169,SZL
29382,78408,18560,18631,1427,54,AOA
26482,77111,18565,18621,1345,163,PEN
36833,78097,18539,18593,1938,206,HUF
42423,77542,18646,18562,1427,136,BRL
32911,78995,18656,18615,1427,239,BGN
38914,79093,18673,18604,1328,57,SHP
41498,78013,18537,18595,1780,236,NPR
30051,79917,18688,18681,1744,84,LBP
35669,77547,18537,18504,1955,211,BSD
32630,77703,18700,18501,1955,147,VND
40932,79653,18540,18547,1627,196,XDR
41351,78292,18681,18608,1895,48,IMP
29960,79846,18589,18581,1517,146,INR
30682,77294,18645,18612,1592,141,ISK
40782,79808,18595,18572,1380,54,FJD
37624,78308,18511,18595,1777,73,PYG
29829,78219,18604,18671,1694,96,BBD
25491,77745,18680,18605,1596,51,VEF
30329,77024,18579,18501,1368,107,BGN
37726,79922,18676,18589,1940,208,VUV
32266,79093,18511,18511,1917,165,FJD
43396,79058,18547,18672,1883,193,BRL
36915,77111,18669,18522,1372,52,XAF
41701,78110,18589,18559,1400,178,ANG
26979,78182,18695,18510,1592,67,KPW
31363,78995,18628,18602,1530,38,DKK
33263,77068,18624,18500,1456,224,UZS
25443,77079,18569,18683,1800,188,DKK
42405,78219,18516,18591,1807,140,ILS
31050,77878,18500,18529,1530,233,GNF
39974,79446,18667,18585,1345,141,BYR
41303,77620,18588,18624,1372,107,ZAR
25241,77957,18643,18509,1368,65,STD
